ID,y
7124,94.693954
7127,106.82774
7131,104.62413
7132,92.93637
7133,98.05453
7134,109.024155
7135,91.55482
7136,110.108696
7137,95.13753
7141,95.744865
7144,106.238
7147,104.996925
7148,97.421844
7150,97.79469
7151,92.82887
7152,105.27183
7154,95.05229
7156,95.568146
7157,106.034706
7159,117.73468
7161,100.94134
7163,97.144966
7164,100.16671
7167,78.37295
7169,101.89927
7170,93.59271
7173,95.85875
7174,107.06156
7177,109.637695
7178,104.03441
7179,97.25233
7180,80.489204
7181,109.85418
7182,92.40239
7184,96.16909
7185,112.643364
7186,92.533195
7187,116.7429
7188,93.55583
7189,107.976555
7191,103.237305
7193,108.27216
7197,97.89604
7199,96.19187
7200,110.52083
7201,91.55482
7204,93.94133
7207,111.793434
7209,111.05876
7210,93.74151
7211,99.66755
7213,95.31933
7214,112.20131
7216,111.4908
7217,94.12806
7220,108.48447
7224,108.714
7225,93.074585
7226,111.4908
7227,94.821365
7234,112.643364
7236,82.665855
7239,110.15714
7240,92.0169
7242,114.662315
7244,104.508095
7245,90.5048
7247,98.36711
7248,93.939156
7249,117.43709
7250,111.44983
7251,102.50292
7252,109.64479
7253,78.320885
7256,93.15265
7260,96.714584
7261,112.035126
7264,100.96248
7269,110.84582
7270,91.574905
7273,105.3055
7279,93.46308
7281,111.52205
7284,94.67082
7285,112.2776
7286,117.65081
7287,93.0369
7289,96.16909
7292,90.85818
7293,111.70194
7296,99.36573
7297,111.54285
7298,94.07223
7299,113.18817
7301,104.43647
7304,107.02132
7306,108.50272
7308,96.16909
7309,96.98627
7312,91.45898
7313,78.320885
7314,97.332245
7316,93.623955
7319,110.752945
7321,111.930885
7323,98.42077
7324,103.81731
7325,94.99592
7328,95.338974
7330,76.81637
7334,95.20595
7337,112.46824
7338,103.36186
7339,95.33814
7341,92.95107
7342,112.521255
7344,103.84173
7345,103.16559
7347,108.11486
7349,111.52205
7350,94.041916
7353,102.80627
7355,110.990585
7356,94.57843
7357,114.39755
7358,102.722565
7360,95.166756
7363,99.78644
7364,94.98713
7366,106.047005
7368,92.66663
7369,109.077576
7370,96.4218
7373,94.32174
7374,101.28234
7375,97.33177
7377,94.17197
7379,98.04795
7380,118.91053
7382,99.94673
7383,92.212135
7385,108.427765
7386,103.1115
7391,95.4236
7394,94.64621
7396,111.44983
7397,94.329636
7399,99.123276
7400,105.093994
7403,78.21995
7405,111.0763
7408,106.285576
7414,108.9813
7416,97.72282
7417,94.69518
7419,93.94406
7420,104.42411
7421,96.51368
7422,95.44754
7423,97.33262
7425,77.265305
7430,101.51812
7432,95.88304
7433,102.3072
7434,105.12475
7436,109.18818
7437,93.86446
7438,108.234146
7440,101.11368
7441,92.95977
7442,109.33519
7445,94.403625
7446,96.41422
7448,110.17612
7450,96.19704
7451,93.6421
7454,103.6968
7455,103.088844
7457,106.86706
7459,96.24223
7462,94.07922
7464,93.6421
7465,102.83961
7466,95.65034
7467,106.61247
7469,103.51607
7472,95.99892
7473,108.05615
7479,95.20595
7480,107.418434
7484,104.07512
7491,93.59996
7494,99.65066
7495,97.52253
7501,98.41849
7503,92.37908
7504,107.16454
7505,96.62247
7508,111.082245
7509,91.07719
7510,78.320885
7511,111.504745
7515,98.1227
7516,101.41321
7517,95.712
7518,103.21072
7519,94.23617
7521,96.950874
7522,106.43774
7524,99.424385
7526,105.806984
7527,94.36879
7528,103.694916
7529,92.54794
7534,106.31225
7537,107.3266
7538,97.28554
7540,106.08021
7541,111.0602
7545,113.889244
7551,112.44488
7553,95.00167
7554,101.363556
7555,96.51109
7561,111.680405
7562,94.74588
7564,98.044426
7565,100.73724
7566,93.51593
7567,106.50048
7569,101.005264
7570,95.26804
7571,116.04895
7572,102.76993
7574,100.13461
7578,109.36537
7579,93.64968
7586,93.62499
7587,87.88181
7590,92.57169
7593,108.05615
7594,102.766945
7595,93.51593
7600,96.452675
7601,80.10419
7602,93.867485
7603,111.90987
7604,96.95722
7606,100.17147
7608,112.76665
7613,78.65381
7615,108.80936
7616,109.18818
7617,112.69551
7618,94.36879
7619,107.260216
7622,107.55622
7623,103.91208
7624,97.61989
7625,99.77993
7626,94.518845
7627,103.0129
7628,77.96987
7631,103.83439
7632,106.90703
7633,94.28298
7634,106.52396
7635,93.42692
7636,112.026184
7637,112.026184
7639,92.85197
7640,77.322655
7644,110.52083
7645,94.44951
7648,105.321976
7649,96.55983
7650,109.04008
7652,102.83961
7653,92.47248
7655,95.2785
7659,109.9533
7662,96.38297
7664,100.65314
7666,97.06316
7668,101.88529
7669,107.21944
7670,97.14971
7672,101.921616
7673,109.56788
7678,95.828804
7679,78.413826
7680,102.136604
7683,93.84193
7685,117.65081
7688,93.59467
7690,108.61547
7692,94.037636
7693,91.563545
7695,112.46824
7696,98.09108
7698,96.41298
7699,109.52929
7702,92.62842
7703,111.8804
7704,96.55983
7707,111.504745
7713,78.57106
7715,103.752846
7717,109.81145
7718,100.626434
7719,104.402214
7721,106.40607
7722,102.06966
7725,100.17758
7727,100.46271
7730,80.086685
7733,91.93144
7735,102.617805
7740,111.8804
7741,109.83058
7742,92.04061
7744,98.35255
7747,94.73247
7750,77.265305
7752,107.921555
7754,107.23905
7756,105.23604
7757,96.99708
7758,102.27304
7760,102.136604
7761,92.991585
7763,105.94783
7765,93.61735
7767,112.026184
7768,92.74058
7771,93.17205
7773,98.576294
7774,97.65363
7776,97.73165
7779,92.01375
7783,93.54792
7786,97.599174
7787,101.51752
7789,94.57534
7791,92.53217
7793,102.863045
7794,99.702065
7795,93.779274
7799,78.65381
7800,101.19633
7802,102.86079
7805,99.12148
7807,100.720764
7808,95.122246
7811,109.07681
7817,109.04724
7818,106.90703
7819,92.27879
7822,92.985146
7823,112.073265
7825,110.52809
7828,96.910385
7832,96.98238
7833,80.52911
7834,103.04687
7835,96.49576
7837,96.84461
7840,97.738335
7842,96.195786
7843,116.53453
7844,92.486626
7846,92.991585
7850,97.47589
7853,109.89984
7855,113.12269
7858,95.40487
7863,112.14846
7865,110.38913
7866,100.52689
7868,94.429214
7869,110.059364
7871,78.37295
7872,103.32168
7874,100.74189
7877,110.02872
7878,94.52874
7879,104.60715
7881,95.819496
7883,93.110016
7885,96.98835
7886,95.00167
7889,95.15414
7890,109.7834
7891,95.553314
7893,97.16933
7894,103.420746
7896,109.04008
7898,106.20138
7901,95.20097
7902,108.11486
7904,105.075645
7905,96.329094
7906,102.88887
7909,94.55616
7910,105.40548
7913,96.7891
7918,110.3362
7919,91.13483
7923,94.03105
7925,92.37861
7927,92.42292
7930,98.15221
7932,99.42714
7933,95.29617
7935,95.514244
7939,106.13369
7942,101.046875
7943,103.90818
7945,99.06333
7946,92.66663
7948,100.81332
7949,107.32385
7950,93.43945
7951,112.026184
7955,104.0601
7959,95.5583
7960,111.8804
7961,96.35748
7962,104.24575
7964,98.518295
7965,96.42948
7966,110.52083
7967,104.345276
7968,101.209206
7971,110.22723
7974,91.13483
7976,102.952324
7978,109.571365
7982,111.8804
7983,95.346664
7984,103.70513
7986,93.433205
7989,107.32385
7991,108.11486
7992,106.68316
7993,103.48474
7994,110.3756
7995,96.98238
7997,95.1949
7998,103.70513
7999,109.04724
8002,91.13102
8007,98.553795
8009,101.400154
8011,94.71355
8013,101.740616
8015,105.619804
8017,111.19983
8019,117.530266
8023,95.52836
8024,112.521255
8026,110.03182
8027,94.264915
8029,96.51804
8030,103.28467
8031,94.93709
8033,102.966034
8035,99.05386
8036,115.35849
8039,108.44258
8042,89.9385
8044,92.5338
8046,78.494125
8048,113.28996
8049,96.329094
8050,105.98586
8053,96.874275
8054,99.190865
8059,95.99934
8061,94.30263
8062,109.872696
8064,104.736664
8066,105.086395
8067,96.58096
8068,95.38845
8070,97.96606
8071,111.75152
8072,97.06975
8076,95.78082
8080,92.58205
8081,109.72443
8084,103.20219
8087,102.77976
8089,91.85901
8090,118.476295
8091,103.37425
8094,114.45837
8100,92.69412
8101,93.14856
8110,96.06624
8111,108.11486
8112,95.4345
8115,104.17176
8116,100.58968
8118,104.736664
8121,118.493385
8125,111.083885
8127,105.79682
8128,98.08965
8129,108.23701
8131,99.79841
8138,97.06672
8139,104.589935
8140,94.75898
8141,98.576294
8142,117.51429
8143,108.16577
8145,110.03182
8146,92.03144
8148,110.28098
8153,111.31017
8154,91.64584
8155,107.48443
8161,96.35708
8162,107.97146
8163,91.07719
8166,110.98192
8168,111.06125
8170,98.180504
8172,108.27216
8173,92.05028
8176,105.70554
8179,99.19006
8181,93.90749
8182,117.35941
8184,111.8336
8190,102.136604
8191,94.8512
8194,103.06196
8196,109.54418
8198,106.463615
8199,110.82319
8201,111.01604
8202,95.03041
8207,95.437645
8208,109.26414
8211,113.27816
8214,110.68058
8217,98.022064
8218,99.74908
8222,94.839035
8229,107.42268
8231,95.75989
8233,95.462074
8236,93.0238
8238,107.5623
8240,100.495186
8243,98.26543
8246,99.29795
8250,94.1484
8254,104.97503
8256,76.7418
8257,99.92528
8258,98.05927
8260,94.6624
8261,104.80127
8263,113.11185
8264,96.32315
8267,105.29508
8268,94.00106
8271,97.13588
8272,109.26414
8275,96.03511
8276,94.47313
8277,107.82303
8278,116.91399
8279,94.04871
8280,109.35713
8281,100.27767
8282,99.05963
8287,111.04912
8288,92.388794
8289,112.11843
8294,100.728065
8296,99.692154
8299,104.38685
8302,103.23885
8308,110.282906
8314,106.95747
8315,103.5012
8316,106.97201
8317,98.854576
8319,106.479416
8320,94.39936
8321,117.55503
8323,93.33262
8325,96.54105
8326,111.10546
8328,109.98202
8330,103.353195
8331,94.87258
8332,108.04113
8334,94.21208
8338,91.81405
8339,95.007164
8341,99.19984
8345,110.711395
8346,96.671936
8347,107.514114
8349,95.56597
8351,98.011475
8352,109.098076
8353,109.98202
8355,108.27481
8358,110.741325
8359,97.6249
8360,95.61487
8361,106.991425
8363,98.904884
8364,96.32705
8365,97.28135
8366,108.82243
8370,104.30308
8372,98.01148
8376,98.59282
8377,106.972305
8379,108.28435
8380,94.86306
8381,108.496216
8386,92.038284
8388,104.10104
8389,94.516594
8391,106.19033
8394,104.97503
8396,107.97851
8398,100.81583
8400,110.75333
8401,94.70011
8404,99.19984
8407,96.37755
8408,114.99578
8409,109.98202
8410,109.21016
8411,100.48848
8413,98.70435
8414,107.46072
8416,96.60653
